"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1193706180595478528","Mon Nov 11 01:45:06 +0000 2019","14","Ibu Kota Negara (IKN) baru Harusnya jadi kota percontohan nih bukan hanya untuk Indonesia tetapi juga dunia Kera Ngalam pastinya banyak yang akan kesana bisa menggelorakan semangat Nasionalisme dan tentunya salam satu jiwa nih https://t.co/HF8ldKM7vx","1193706180595478528","https://pbs.twimg.com/media/EJDlbDmU4AA9PFj.jpg","","in","Malang, Jawa Timur","1","0","4","https://twitter.com/dpuprpkp_MalKot/status/1193706180595478528","760651143219294208","dpuprpkp_MalKot"
"1194935952973520896","Thu Nov 14 11:11:46 +0000 2019","13","#SahabatPembangunan mari kita bersama-sama mempersiapkan Ibu Kota Negara. Persiapan Pemindahan IKN masih terus dilaksanakan seluruh elemen bersiap-siap untuk mendukung pembangunan IKN di Provinsi Kalimantan Timur contohnya Pemkot Balikpapan dan Pertamina. https://t.co/5XZ0IwmcVv","1194935952973520896","https://pbs.twimg.com/media/EJVD5_GU0AI78e7.jpg","","in","Jakarta","2","2","4","https://twitter.com/BappenasRI/status/1194935952973520896","235021856","BappenasRI"
"1195271110503256064","Fri Nov 15 09:23:34 +0000 2019","11","#SahabatPembangunan Pagi tadi Jumat (15/11/2019) di Gedung Bappenas Jakarta dilaksanakan pertemuan untuk membahas Rancangan Perpres tentang Badan Otorita Persiapan Pemindahan dan Pembangunan Ibu Kota Negara (IKN). https://t.co/ETp8xg0flM","1195271110503256064","https://pbs.twimg.com/media/EJZ0qTMUUAA06QJ.jpg","","in","Jakarta","0","1","1","https://twitter.com/BappenasRI/status/1195271110503256064","235021856","BappenasRI"
"1194053056595283968","Tue Nov 12 00:43:27 +0000 2019","0","Kawal Pemindahan Ibu Kota Politisi Demokrat Ini Usulkan RUU IKN https://t.co/a2jcJ4TTqM https://t.co/Fdqw43lPWS","1194053056595283968","https://pbs.twimg.com/media/EJIg7WRVUAAkmWu.jpg","","in","Cipete, Jakarta Selatan","0","0","0","https://twitter.com/MonitorCOID/status/1194053056595283968","3029835496","MonitorCOID"
"1195951870067347456","Sun Nov 17 06:28:40 +0000 2019","0","KOTAKU BALIKPAPAN-Dewan Perwakilan Rakyat Daerah (DPRD) Kota Balikpapan mencatat ada sejumlah permasalahan dampak dari penetapan Ibu Kota Negara (IKN) yang baru yang berlokasi di Kabupaten Penajam Paser Utara (PPU) dan Kabu https://t.co/sN2Vjvk3vG","1195951870067347456","","","in","Balikpapan, Kalimantan Timur","0","0","0","https://twitter.com/kotaku_news/status/1195951870067347456","1168726480056045572","kotaku_news"
"1195176052051460128","Fri Nov 15 03:05:50 +0000 2019","0","Jum'at 15 November 2019 @djplkemenhub151 #KawanLaut . Badan Penelitian dan Pengembangan Kementerian Perhubungan mengadakan Forum Group Discussion Perihal Studi Pendahuluan Ibu Kota Negara(IKN) yang dilaksanakan di https://t.co/98syewUMa8","1195176052051460128","","","in","Jl. Yos Sudarso, Prapatan, Bal","0","0","0","https://twitter.com/DJPL_KSOPBPN/status/1195176052051460128","1116148486037102594","DJPL_KSOPBPN"
"1194084127336734720","Tue Nov 12 02:46:55 +0000 2019","4"," Saya sangat sepakat akan satu usulan penting terkait UU Ibu Kota Negara (IKN). Karena bagaimanapun mitra kita Kementerian PUPR pada tahun depan mereka telah menyampaikan akan memulai program pelaksanaan pembangunan fisik. (H.Irwan). https://t.co/eNyRKPmkzz","1194084127336734720","","","in","Kalimantan Timur","0","0","0","https://twitter.com/suara_irwan/status/1194084127336734720","992654911383846913","suara_irwan"
"1195248964116733952","Fri Nov 15 07:55:35 +0000 2019","8","Oleh karena itu dalam membangun Ibu Kota Negara (IKN) baru di wilayah Kalimantan Timur semangat yang sama akan dijaga. #SahabatPembangunan","1195248968361365504","","shafigh","in","Indonesia","0","1","9","https://twitter.com/shafigh/status/1195248968361365504","58711038","shafigh"
"1195209332952047617","Fri Nov 15 05:18:05 +0000 2019","19","Pemerintah tengah menyusun pembentukan badan otorita ibu kota negara (IKN) di Kalimantan Timur. Siapa yang bakal pimpin badan tersebut? #IKN via @detikfinance https://t.co/aoOIZyiqXr","1195209332952047617","","","in","","0","4","1","https://twitter.com/detikcom/status/1195209332952047617","69183155","detikcom"
"1195216324861018113","Fri Nov 15 05:45:52 +0000 2019","1","Pemerintah tengah menyusun pembentukan badan otorita ibu kota negara (IKN) di Kalimantan Timur. Siapa yang bakal pimpin badan tersebut? #IKN https://t.co/Z8Peuzb6Xu","1195216324861018113","","","in","Jakarta, Indonesia","0","0","0","https://twitter.com/detikfinance/status/1195216324861018113","135795460","detikfinance"
